Long,Lat,Stn_Name,Clim_ID,Prov_or_Ter,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD
-81.5,43.35,EXETER,6122370,ON,-5.3,0,0.2,2.5,0,-21.5,0,43.6,0,77,58.4,0,70,,12,,,NA,723.4,0
-81.717,43.767,GODERICH,6122847,ON,-3.5,0,NA,3.3,0,-20.8,0,,,NA,,,NA,,,,,NA,667.8,0
-81.573,43.094,NAIRN,6124123,ON,-5.9,0,NA,4,0,-24.5,0,41,0,NA,61.2,0,NA,23,15,,,NA,740.2,0
-81.623,44.173,KINCARDINE,6124127,ON,-3.6,0,NA,3,0,-21.5,0,45.7,0,NA,69.5,0,NA,14,16,,,NA,668.3,0
-82.167,42.883,PETROLIA TOWN,6126499,ON,-3.3,0,1.7,4.5,0,-15.5,0,30.2,0,77,58,0,88,16,12,,,NA,659.8,0
-81.367,44.467,PORT ELGIN,6126654,ON,-4.4,11,NA,2.5,8,-21.5,8,22,5,NA,22,9,NA,,5,,,NA,447.6,0
-82.305,42.992,SARNIA AIRPORT,6127514,ON,-3.8,0,1,6.1,0,-15.6,0,19.8,0,64,41,0,80,14,8,56,0,69,676,0
-81.157,44.519,TARA,6128206,ON,-5.3,0,0.8,3,0,-26,0,80,0,59,98,0,58,30,15,,,NA,722,0
-81.152,43.863,WROXETER,6129660,ON,,,NA,,,,,33.2,0,NA,44.6,0,NA,,7,,,NA,,
-81.856,43.176,THEDFORD,612HKLR,ON,-3.9,0,0.3,4,0,-18.5,0,58.5,0,131,61.5,0,83,36,13,,,NA,678.1,0
-83.094,42.103,AMHERSTBURG,6130257,ON,-3.1,0,-0.1,6.5,0,-15.5,0,8.6,0,33,22.8,0,34,4,7,,,NA,653.9,0
-80.983,42.767,AYLMER,6130411,ON,-3.6,0,NA,4.5,0,-16,0,34.4,0,NA,56.4,0,NA,22,8,,,NA,670.8,0
-82.7,42.3,BELLE RIVER,6130681,ON,-3.4,0,NA,5.5,0,-14.4,0,,,NA,,,NA,,,,,NA,662.1,0
-82.215,42.39,CHATHAM WPCP,6131415,ON,-3.3,0,0.2,5,0,-16,0,15.8,0,51,36.8,0,59,3,10,,,NA,661.5,0
-80.55,42.867,DELHI CS,6131983,ON,-4.1,0,NA,3.9,0,-21.3,0,,,NA,31.6,0,NA,15,6,63.1,2,NA,684.5,0
-78.967,42.883,FORT ERIE,6132470,ON,-3,0,1.1,4.5,0,-24,0,32.9,0,74,54.1,0,69,12,15,,,NA,651.5,0
-80.067,42.967,HAGERSVILLE,6133120,ON,-4.1,0,0.4,3.5,0,-20,0,11,0,43,28.6,0,48,10,10,,,NA,685.4,0
-82.9,42.033,HARROW CDA AUTO,6133362,ON,-3.4,0,NA,5,0,-16.6,0,,,NA,17.2,0,NA,,4,,,NA,662.6,0
-82.674,42.043,KINGSVILLE MOE,6134190,ON,-2.9,0,0.8,5,0,-15,0,9.6,0,34,19.6,0,32,,6,,,NA,647.8,0
-80.05,42.533,LONG POINT (AUT),6134F10,ON,-2.6,0,NA,4.3,0,-13.9,0,,,NA,,,NA,,,,,NA,638.4,0
-81.636,42.514,NEW GLASGOW,6135583,ON,-3.6,0,0.8,4,0,-16,0,20,0,80,41,0,70,10,11,,,NA,668.8,0
-79.25,42.883,PORT COLBORNE,6136606,ON,-2.5,0,1.1,4.5,0,-18,0,13,0,32,34,0,47,,12,,,NA,636.5,0
-79.217,43.25,PORT WELLER (AUT),6136699,ON,-2,0,NA,3.4,0,-11.6,0,,,NA,20.3,1,NA,,4,,,NA,621.5,0
-81.883,42.45,RIDGETOWN AUTOMATIC CLIMATE STATION,6137149,ON,-3.8,0,NA,3.6,0,-19.9,0,,,NA,61.3,0,NA,,9,,,NA,676,0
-79.325,43.042,RIDGEVILLE,6137161,ON,-3.5,0,0.9,3.5,0,-17,0,24.1,0,70,44.3,0,66,,11,,,NA,665.5,0
-79.25,43.117,ST CATHARINES POWER GLEN,6137306,ON,-3.4,0,0.2,4,0,-18,0,17.5,0,52,28.7,0,49,,10,,,NA,663.6,0
-81.205,42.768,ST THOMAS WPCP,6137362,ON,-4,0,0.6,4.5,0,-21.5,0,37,0,97,53.6,0,73,10,12,,,NA,682.6,0
-79.546,43.091,SMITHVILLE,6137839,ON,-3.9,0,NA,3.5,0,-21,0,23,0,NA,46.4,0,NA,11,11,,,NA,678.2,0
-82.467,41.833,SOUTHEAST SHOAL (AUT),6137937,ON,-3.1,2,NA,3.1,2,-11.6,1,,,NA,,,NA,,,,,NA,610.9,0
-79.2,43.117,THOROLD,6138259,ON,-3,0,NA,3.5,0,-15.5,0,23.7,0,NA,36.5,0,NA,3,9,,,NA,651.3,0
-80.741,42.861,TILLSONBURG NORTH,6138269,ON,-3.9,0,NA,4,0,-21,0,35.7,0,NA,61.2,0,NA,23,10,,,NA,678.5,0
-80.722,42.855,TILLSONBURG MOE,6138270,ON,,,NA,,,,,7,5,NA,19.3,7,NA,,4,,,NA,,
-79.417,43.15,VINELAND,6139141,ON,-2.6,0,NA,4.5,0,-17,0,17.2,0,NA,39.4,0,NA,2,10,,,NA,637.8,0
-79.417,43.167,VINELAND RITTENHOUSE,6139143,ON,-2.5,0,1.1,4.5,0,-18,0,16.2,0,50,38,0,59,,10,,,NA,636.9,0
-80.233,42.883,WATERFORD,6139356,ON,,,NA,,,,,18.8,0,NA,36.2,0,NA,6,10,,,NA,,
-79.261,42.993,WELLAND,6139445,ON,-2.8,0,1.5,5,0,-26,0,33.1,0,83,58.6,0,75,,12,,,NA,645.2,0
-82.933,42.333,WINDSOR RIVERSIDE,6139520,ON,-2.2,0,NA,7.5,0,-14,0,16,0,NA,31,0,NA,14,7,,,NA,626.2,0
-82.956,42.276,WINDSOR A,6139525,ON,-3.2,0,0.6,5.3,0,-15,0,18.8,0,51,23.4,0,38,3,7,,,NA,657.6,0
-82.733,42.217,WOODSLEE CDA AUTOMATIC CLIMATE STATION,6139602,ON,-3,0,NA,6.2,0,-17.7,0,,,NA,59.6,0,NA,,11,,,NA,649.7,0
-79.25,42.867,PORT COLBORNE (AUT),613F606,ON,-3.3,5,NA,3.7,5,-15.4,4,,,NA,,,NA,,,,,NA,553.6,0
-81.9,42.25,ERIEAU (AUT),613KLLM,ON,-3.3,0,NA,2.5,0,-15.1,0,,,NA,,,NA,,,,,NA,659.8,0
-80.233,43.133,BRANTFORD MOE,6140954,ON,-5,0,1,3.5,0,-25,0,15,0,55,25,0,46,,8,,,NA,713.8,0
-80.847,42.889,CULLODEN EASEY,6141933,ON,-5.3,0,0.4,3,0,-19,0,42,0,111,63,0,85,18,12,,,NA,721.6,0
-81.033,43.002,DORCHESTER,6142066,ON,,,NA,,,,,40.8,0,NA,61.4,0,NA,23,13,,,NA,,
-80.933,43.25,EMBRO INNES,6142295,ON,,,NA,,,,,38,0,NA,61,0,NA,30,13,,,NA,,
-80.33,43.735,FERGUS SHAND DAM,6142400,ON,-5.7,0,1.6,2.5,0,-20,0,40,0,100,54,0,80,37,11,,,NA,735.1,0
-80.379,43.702,FERGUS MOE,6142402,ON,-5.9,0,NA,2,0,-19,0,32.9,0,NA,36.1,0,NA,25,9,,,NA,740.4,0
-80.781,43.018,FOLDENS,6142420,ON,-4.8,0,1,3,0,-20,0,10.8,0,36,29.4,0,47,15,8,,,NA,707.7,0
-80.71,43.684,GLEN ALLAN,6142803,ON,-5.7,0,1.5,2,0,-21,0,36,0,71,52,0,70,,11,,,NA,736.2,0
-80.217,43.55,GUELPH TURFGRASS CS,6143090,ON,-5.7,0,NA,1.3,0,-26,0,,,NA,,,NA,,,,,NA,733.4,0
-81.433,43.05,ILDERTON BEAR CREEK,6143722,ON,-5,0,0.6,3,0,-21.5,0,36.2,0,79,54.4,0,73,17,11,,,NA,712.7,0
-81.151,43.033,LONDON INT'L AIRPORT,6144475,ON,-5,0,0.6,2.9,0,-19.4,0,43.6,0,88,51.3,0,69,20,11,,,NA,712.4,0
-81.367,43.033,LONDON NW,6144483,ON,-5.1,0,NA,3.5,0,-22,0,43.8,0,NA,59.8,0,NA,16,16,,,NA,717.2,0
-80.75,43.967,MOUNT FOREST,6145502,ON,-6.4,0,NA,2.5,0,-26.5,0,55.4,0,NA,73.6,0,NA,43,17,,,NA,757.6,0
-80.75,43.983,MOUNT FOREST (AUT),6145504,ON,-6.3,0,NA,1.9,0,-22.8,0,,,NA,34.8,1,NA,,9,,,NA,754,0
-80.474,43.354,ROSEVILLE,6147188,ON,-5.3,0,1.2,2.5,0,-22.5,0,21,0,54,38,0,56,0,6,,,NA,721.9,0
-80.133,44.233,RUSKVIEW,6147229,ON,-5.8,0,1.4,2,0,-20,0,32,0,50,34,0,40,48,14,,,NA,738.9,0
-80.47,43.709,SALEM,6147410,ON,-6.2,0,NA,1,0,-21,0,29,0,NA,39,0,NA,15,9,,,NA,750.2,0
-80.428,43.001,SCOTLAND,6147664,ON,,,NA,,,,,34,0,NA,54.2,0,NA,,9,,,NA,,
-81.005,43.369,STRATFORD MOE,6148105,ON,-4.6,0,1.4,4,0,-19.5,0,52.5,0,78,69.5,0,72,,15,,,NA,701.2,0
-81.643,42.981,STRATHROY-MULLIFARRY,6148122,ON,-4.7,0,NA,3,0,-21.5,0,28.4,0,NA,43,0,NA,40,10,,,NA,704.5,0
-80.383,43.45,WATERLOO WELLINGTON A,6149387,ON,-5.1,0,1.4,2.5,0,-20.9,0,26.6,0,61,43.8,0,67,18,10,,,NA,715,0
-80.771,43.136,WOODSTOCK,6149625,ON,-4.4,0,1.3,4.5,0,-22,0,17,0,52,40.6,0,60,,11,,,NA,695.7,0
-80.417,43.65,ELORA AUTOMATIC CLIMATE STATION,614B2H4,ON,-5.4,0,NA,4.2,0,-20.8,0,,,NA,,,NA,,,,,NA,726.2,0
-80.05,43.183,ALBERTON,6150060,ON,-4.7,0,NA,3.5,0,-27,0,0,9,NA,0,14,NA,,0,,,NA,704.3,0
-79.833,43.917,ALBION FIELD CENTRE,6150103,ON,-4.4,1,2.6,4,0,-22,1,8,6,NA,8,8,NA,,2,,,NA,672.5,0
-77.395,44.151,BELLEVILLE,6150689,ON,-5.7,0,1,4.5,0,-24.5,0,44,0,120,47.8,0,71,25,12,,,NA,735.3,0
-77.217,43.983,BLOOMFIELD,6150815,ON,,,NA,,,,,68.6,0,NA,74.8,0,NA,16,13,,,NA,,
-78.667,43.917,BOWMANVILLE MOSTERT,6150830,ON,-4.5,0,1.2,4.5,0,-21.5,0,22,0,71,37,0,59,14,10,,,NA,696.2,0
-78.8,44.033,BURKETON MCLAUGHLIN,6151042,ON,-6.1,0,1.3,2,0,-22,0,39.4,0,105,42.2,0,69,,14,47,0,64,746,0
-79.8,43.3,BURLINGTON PIERS (AUT),6151061,ON,-2.9,1,NA,3.6,1,-15.8,0,,,NA,,,NA,,,,,NA,625.7,0
-79.95,43.933,CALEDON NORTH,6151080,ON,-5.9,0,NA,2.5,0,-21,0,26,0,NA,36.2,0,NA,49,11,,,NA,739.4,0
-78.217,44.05,CAMBORNE,6151090,ON,-5.8,0,NA,4,0,-23,0,51.2,0,NA,59.6,0,NA,,13,,,NA,737.2,0
-76.908,44.403,CENTREVILLE,6151309,ON,-6.8,0,1,4,0,-24,0,54.2,0,127,59.6,0,74,,11,,,NA,767.7,0
-78.167,43.95,COBOURG (AUT),6151684,ON,-3.4,3,NA,3.4,3,-19.1,3,,,NA,0,4,NA,,0,,,NA,600.5,0
-78.183,43.967,COBOURG STP,6151689,ON,-3.9,1,1.6,5,0,-20,1,31,0,95,35,0,52,16,11,,,NA,657.4,0
-76.85,44.1,CRESSY,61519JM,ON,-5,0,1.2,4,0,-19.5,0,54.2,0,101,63.6,0,72,14,11,,,NA,712.6,0
-79.083,43.817,FRENCHMANS BAY,6152605,ON,,,NA,,,,,14.8,0,NA,35.2,0,NA,10,8,,,NA,,
-79.879,43.64,GEORGETOWN WWTP,6152695,ON,-4.3,0,2.1,5.5,0,-29,0,24,0,63,33.8,0,50,,7,,,NA,690.1,0
-79.95,43.933,GLEN HAFFY MONO MILLS,6152833,ON,,,NA,,,,,30.5,0,NA,35.5,1,NA,,8,,,NA,,
-79.934,43.172,HAMILTON A,6153194,ON,-4.7,0,0.8,5.1,0,-21.8,0,19.6,0,48,34.4,0,54,22,7,,,NA,703,0
-79.908,43.292,HAMILTON RBG CS,6153301,ON,-3.2,0,NA,4,0,-21.6,0,,,NA,25.8,0,NA,,8,,,NA,656.6,0
-79.733,43.533,HORNBY TRAFALGAR TS,6153552,ON,,,NA,,,,,20,0,NA,38.6,0,NA,,9,,,NA,,
-78.633,44.217,JANETVILLE,6153853,ON,-6.4,0,1.2,3.5,0,-26,0,42.6,0,90,46,0,64,29,12,,,NA,757.6,0
-77.117,44.648,KALADAR,6153935,ON,-7.3,0,NA,4.5,0,-23,0,50.3,0,NA,51,0,NA,83,11,,,NA,783.3,0
-79.517,44.017,KING SMOKE TREE,6154142,ON,-5.7,0,1.6,2,0,-21.5,0,33.6,0,108,41,0,79,30,11,,,NA,736.2,0
-77.478,44.533,MADOC,6154779,ON,-7.2,1,NA,4.5,1,-26,0,46,0,NA,50,0,NA,43,11,,,NA,756.5,0
-79.967,43.317,MILLGROVE,6155183,ON,-4.4,0,1.1,2.5,0,-22.5,0,18.2,0,45,40.8,0,54,15,9,,,NA,693.9,0
-80.086,43.918,ORANGEVILLE MOE,6155790,ON,-5.8,0,1.7,2.5,0,-25.5,0,19.5,7,NA,11.5,10,NA,,4,,,NA,738.8,0
-78.833,43.867,OSHAWA WPCP,6155878,ON,-3.1,0,1.6,5,0,-19,0,35.9,0,101,47.9,0,73,17,10,,,NA,655.4,0
-79.697,43.428,OAKVILLE GERARD,6155PD4,ON,-2.9,0,NA,4,0,-19,0,11,0,NA,31.3,0,NA,22,8,,,NA,646.6,0
-77.15,43.833,POINT PETRE (AUT),6156559,ON,-3.6,0,NA,2.7,0,-18.6,0,,,NA,,,NA,,,,,NA,670.8,0
-78.633,44.067,PONTYPOOL,6156561,ON,-6.6,0,NA,1.5,0,-23,0,30,0,NA,42,0,NA,55,7,,,NA,763.9,0
-79.448,43.877,RICHMOND HILL,6157012,ON,-4.5,0,1.7,5.5,0,-21.5,0,28,0,76,41.4,0,66,33,9,,,NA,697,0
-79.808,43.808,SANDHILL,6157431,ON,,,NA,,,,,32.2,0,NA,45,0,NA,23,12,,,NA,,
-77.555,44.293,STIRLING,6158051,ON,,,NA,,,,,59.4,0,NA,66.2,0,NA,,11,,,NA,,
-79.417,43.8,THORNHILL GRANDVIEW,6158255,ON,,,NA,,,,,20.5,0,NA,34.7,0,NA,20,10,,,NA,,
-79.4,43.667,TORONTO,6158350,ON,-2.2,0,1.5,5.1,0,-15.8,0,15.2,0,41,32.6,0,53,9,8,76.8,0,89,626.3,0
-79.395,43.629,TORONTO ISLAND A,6158665,ON,-2.7,0,NA,4.3,0,-16.5,0,,,NA,23.5,0,NA,,6,,,NA,643,0
-79.631,43.677,TORONTO LESTER B. PEARSON INT'L A,6158733,ON,-4.1,0,1.4,4,0,-19.9,0,10.8,0,37,31.2,0,60,2,6,71.1,0,89,684.9,0
-77.533,44.117,TRENTON A,6158875,ON,-6,0,0.9,3.9,0,-22.1,0,51.7,0,115,47.4,0,70,22,10,,,NA,742.9,0
-79.6,43.783,WOODBRIDGE,6159575,ON,-3.4,5,3.2,5,4,-20.5,4,19.5,0,65,33.1,0,66,,7,,,NA,557,0
-77.718,44.201,WOOLER,6159651,ON,-6.3,0,1,4.5,0,-26.5,0,49.6,0,96,52.2,0,56,,11,,,NA,753.1,0
-77.302,44.052,MOUNTAINVIEW,615EMR7,ON,-5.3,0,0.7,4,0,-21.5,0,54.2,0,127,64.2,0,80,,13,,,NA,721.8,0
-79.37,43.862,TORONTO BUTTONVILLE A,615HMAK,ON,-5.3,0,0.5,3.9,0,-20.6,0,26.2,0,67,40.1,0,65,27,7,,,NA,721.8,0
-79.433,44.05,NEWMARKET 3,615N002,ON,,,NA,,,,,29.4,0,NA,39.6,0,NA,32,10,,,NA,,
-79.633,43.483,OAKVILLE SOUTHEAST WPCP,615N745,ON,-3.3,0,1.4,5,0,-20,0,8,0,28,33,0,55,,7,,,NA,659.6,0
-76.967,44.233,NAPANEE,615NNPL,ON,-6,0,NA,4,0,-24,0,39,0,NA,45,0,NA,20,10,,,NA,743.5,0
-79.468,43.78,TORONTO NORTH YORK,615S001,ON,-3.8,0,NA,4.5,0,-19,0,20.6,0,NA,35.8,0,NA,15,8,,,NA,677.3,0
-79.75,43.917,BOLTON NORTH,615S004,ON,-5,0,NA,5,0,-23.5,0,18.3,0,NA,27.3,0,NA,28,8,,,NA,712.3,0
-78.531,45.032,HALIBURTON 3,6163171,ON,-9,0,0.9,3,0,-32.5,0,68.2,0,102,77.8,0,77,58,13,,,NA,835.8,0
-78.74,44.338,LINDSAY FROST,6164433,ON,-6.5,1,1.9,3.5,1,-23.5,1,60,0,135,67.4,0,101,,13,,,NA,735.6,0
-78.717,44.933,MINDEN,6165195,ON,-8.1,0,1.6,3.5,0,-29,0,69,0,117,76.8,0,86,62,14,,,NA,810.6,0
-78,44.35,NORWOOD,6165715,ON,-7.4,0,NA,3.5,0,-30,0,57.4,0,NA,64.6,0,NA,41,13,,,NA,786.6,0
-78.367,44.233,PETERBOROUGH A,6166418,ON,-7.7,0,0.8,3,0,-28.3,0,45.2,0,113,39.2,0,68,33,10,,,NA,796.5,0
-78.3,44.367,PETERBOROUGH TRENT U,6166455,ON,-6.6,0,1.8,4.5,0,-22.5,0,38,0,98,32.7,0,57,37,11,,,NA,761.2,0
-77.879,45.071,BANCROFT AUTO,616I001,ON,-10.3,0,NA,2.6,0,-31.2,0,,,NA,47.5,0,NA,,10,,,NA,878.4,0
-78.13,44.463,WARSAW,616RKR0,ON,,,NA,,,,,58,0,NA,67.2,0,NA,45,14,,,NA,,
-71.197,46.837,BEAUPORT,7010565,QC,-9.8,0,NA,0.8,0,-21.3,0,,,NA,149.8,2,NA,,11,,,NA,861.3,0
-74.167,45.317,COTEAU DU LAC,7011947,QC,-10.6,0,NA,1,0,-30.5,0,61,0,NA,61,0,NA,53,9,,,NA,885.6,0
-71.917,46.667,DESCHAMBAULT,7011982,QC,-11.6,0,0.6,2.5,0,-26,0,34,0,67,34,0,44,48,11,,,NA,916.5,0
-71.972,46.691,DESCHAMBAULT,7011983,QC,-13.1,0,NA,1.4,0,-28.5,0,,,NA,,,NA,,,,,NA,965.3,0
-71.733,46.683,DONNACONA 2,7012071,QC,-11.5,0,0.8,0,0,-27.5,0,38.8,0,64,38.8,0,47,46,15,,,NA,915.2,0
-72.6,46.667,HEROUXVILLE,7013100,QC,-13.2,0,NA,1,0,-32,0,38.9,0,NA,38.9,0,NA,48,7,,,NA,966.1,0
-70.808,46.997,ILE D'ORLEANS,70132G9,QC,-8.9,0,NA,1.9,0,-19.1,0,,,NA,,,NA,,,,,NA,834.1,0
-73.433,46.017,JOLIETTE VILLE,7013362,QC,-10.2,0,1.3,2,0,-25,0,50.3,0,98,50.3,0,65,45,10,,,NA,874.3,0
-73.435,45.809,L'ASSOMPTION,7014160,QC,-11.1,0,NA,2.5,0,-28.9,0,,,NA,40,6,NA,,12,,,NA,903.5,0
-74.05,45.3,LES CEDRES,7014290,QC,-10.2,1,NA,2,0,-28.5,1,60.9,0,NA,61.3,0,NA,50,12,,,NA,844.7,0
-73.017,46.267,LOUISEVILLE,7014332,QC,-11.7,0,1,0,0,-27.5,0,47,0,101,47,0,69,52,8,,,NA,922,0
-73.6,45.75,MASCOUCHE,7014629,QC,-9.4,0,1.4,3.5,0,-25,0,39.4,0,91,39.4,0,57,58,11,,,NA,850.5,0
-74.067,45.5,OKA,7015730,QC,-10.1,0,0.8,1,0,-28,0,65.8,0,110,65.8,0,73,6,13,,,NA,871.4,0
-71.229,47.562,L'ETAPE,7015791,QC,-16.7,0,NA,-4.3,0,-34,0,,,NA,43.3,0,NA,,8,,,NA,1074.5,0
-71.383,46.8,QUEBEC/JEAN LESAGE INTL A,7016294,QC,,,,,,,,33.2,0,46,20.7,0,24,53,7,,,NA,,
-74.367,45.5,RIGAUD,7016470,QC,-10.8,0,0.2,1.5,0,-29.5,0,60.5,0,146,60.5,0,95,61,9,,,NA,891.4,0
-71.833,46.983,RIVIERE VERTE OUEST,7016675,QC,-11.7,0,1.6,0,0,-29,0,69,0,95,69,0,75,63,10,,,NA,921.5,0
-72.083,46.717,ST ALBAN,7016800,QC,-11.9,0,0.9,2,0,-27,0,29,0,58,29,0,43,37,10,,,NA,925.5,0
-73.15,46.533,ST ALEXIS DES MONTS,7016816,QC,-12.1,0,1,1,0,-29,0,47,0,88,47,0,67,38,7,,,NA,934.5,0
-72.233,46.583,STE ANNE DE LA PERADE,7016840,QC,-11.9,0,0.9,0.5,0,-29,0,41.6,0,66,41.6,0,51,25,8,,,NA,925.9,0
-73.6,46.2,STE BEATRIX,7016902,QC,-12.1,0,0.7,1,0,-30.5,0,32,0,61,32,0,43,32,8,,,NA,934.2,0
-73.35,46.35,ST CHARLES DE MANDEVILLE,7016960,QC,-11.9,0,0.7,2.5,0,-28.5,0,44.4,0,85,44.4,0,63,50,8,,,NA,927.9,0
-71.917,46.817,STE CHRISTINE,7017000,QC,-13,0,NA,1,0,-31.5,0,40,0,NA,40,0,NA,40,10,,,NA,960.3,0
-73.75,46.283,ST COME,7017080,QC,-12.2,0,1.3,1.5,0,-30,0,80.4,0,131,80.4,0,106,38,12,,,NA,936.8,0
-74.2,46.317,ST DONAT,7017100,QC,-13.1,11,0.3,0,10,-33,11,47,10,NA,47,10,NA,72,9,,,NA,622.5,0
-73.583,45.95,ST JACQUES,7017380,QC,-11.9,3,NA,2.5,2,-29,2,41,2,NA,41,2,NA,45,9,,,NA,836.5,0
-73.883,45.733,ST JANVIER,7017386,QC,-10.6,0,NA,3,0,-31,0,24.1,0,NA,27.9,0,NA,35,7,,,NA,886.7,0
-72.433,46.533,ST NARCISSE,7017585,QC,-12.1,0,0.6,0,0,-28,0,28,0,66,28,0,46,58,6,,,NA,932.8,0
-73.883,45.65,STE THERESE OUEST,7017755,QC,-10.1,0,0.8,2.5,0,-28,0,53.4,0,113,53.4,0,68,25,11,,,NA,870.4,0
-72.733,46.563,SHAWINIGAN,7018001,QC,-12.2,0,NA,1.5,0,-24.8,0,,,NA,,,NA,,,,,NA,934.7,0
-72.516,46.354,TROIS-RIVIERES,7018562,QC,-10.3,0,NA,0.2,0,-23.5,0,,,NA,19.7,0,NA,,9,,,NA,877.3,0
-72.617,46.383,TROIS RIVIERES AQUEDUC,701HE63,QC,-11,0,1.1,1.5,0,-26,0,45.2,0,77,45.2,0,55,52,6,,,NA,899.2,0
-72.4,46.867,LAC AUX SABLES,701LEEH,QC,-12.7,0,1,0,0,-30,0,49.3,0,88,49.3,0,65,45,11,,,NA,950.9,0
-72.917,46.183,LAC SAINT-PIERRE,701LP0N,QC,-11.1,1,NA,0,1,-24.2,0,,,NA,,,NA,,,,,NA,872.1,0
-71.288,46.78,STE-FOY (U. LAVAL),701Q004,QC,-11.2,0,NA,-0.5,0,-23.1,0,,,NA,30.1,0,NA,,17,,,NA,905.7,0
-72.061,46.304,LEMIEUX,701Q009,QC,-13.3,0,NA,0,0,-30.5,0,,,NA,39.3,0,NA,,15,,,NA,971.7,0
-71.384,46.789,QUEBEC/JEAN LESAGE INTL,701S001,QC,-12,0,NA,-0.9,0,-24.9,0,,,NA,23.4,0,NA,,10,,,NA,929.6,0
-71.95,46.017,ARTHABASKA,7020305,QC,-9.2,1,1.6,2,1,-23,0,31.1,1,NA,32.3,1,NA,67,9,,,NA,814.5,0
-73.733,45.65,AUTEUIL,7020392,QC,-9.3,0,NA,3,0,-25,0,41.6,0,NA,41.6,0,NA,48,9,,,NA,847.3,0
-71.167,46.667,BEAUSEJOUR,7020567,QC,-11.4,0,1.1,0,0,-27,0,40.4,0,56,40.4,0,44,54,14,,,NA,911.5,0
-72.267,45.4,BONSECOURS,7020828,QC,-10.1,0,1,-0.5,0,-24.5,0,65.3,0,93,70.1,0,70,50,17,,,NA,870.2,0
-72.567,45.183,BROME,7020840,QC,-9.9,0,0.5,0.5,0,-29,0,96.1,0,140,97.1,0,99,56,17,,,NA,865.8,0
-71.95,45.483,BROMPTONVILLE,7020860,QC,-10.9,0,-0.2,0.5,0,-29,0,33.5,0,68,33.5,0,46,28,10,,,NA,895.3,0
-71.8,45.15,COATICOOK,7021840,QC,-9.2,0,0.6,0.5,0,-23,0,59.4,0,101,66.4,0,82,41,15,,,NA,844.2,0
-71.983,45.817,DANVILLE,7021954,QC,-10.6,10,NA,0,10,-27,10,28.4,10,NA,29.4,10,NA,51,7,,,NA,600.7,0
-72.483,45.883,DRUMMONDVILLE,7022160,QC,-10.1,0,0.1,0,0,-27.5,0,52.7,0,88,52.7,0,62,36,13,,,NA,871.1,0
-72.9,45.3,FARNHAM,7022320,QC,-10.6,0,-0.6,0.5,0,-33,0,52.4,0,104,56.2,0,72,48,14,,,NA,887,0
-73,45.8,FLEURY,7022375,QC,-10.8,0,0.1,2.5,0,-30,0,32.5,0,73,32.5,0,44,42,11,,,NA,891.7,0
-72.05,46.483,FORTIERVILLE,7022494,QC,-12.5,0,0,0,0,-30.5,0,37,0,66,37,0,49,62,12,,,NA,947,0
-72.85,45.033,FRELIGHSBURG,7022579,QC,-8.5,2,NA,1.4,2,-25.1,0,,,NA,53.5,3,NA,,16,,,NA,767.8,0
-72.233,45.133,GEORGEVILLE,7022720,QC,-11.6,0,-0.9,0,0,-29.5,0,77.6,0,100,77.8,0,75,42,19,,,NA,918.6,0
-72.717,45.383,GRANBY,7022800,QC,-8.6,0,1.1,0,0,-24,0,62.7,0,97,63.7,0,65,50,14,,,NA,825.7,0
-73.717,45.067,HEMMINGFORD FOUR WINDS,7023075,QC,-9.5,0,-0.2,1.5,0,-31.5,0,48,0,113,48,0,82,59,12,,,NA,853.9,0
-74.167,45.05,HUNTINGDON,7023240,QC,-8.7,0,NA,2,0,-29,0,41,0,NA,42,0,NA,34,15,,,NA,827.9,0
-73.25,45.333,IBERVILLE,7023270,QC,-10.1,0,-0.4,1,0,-29,0,48.6,0,104,48.6,0,60,18,12,,,NA,871.6,0
-73.377,45.723,VARENNES,702327X,QC,-10.7,0,NA,2.1,0,-27.4,0,,,NA,,,NA,,,,,NA,891.1,0
-70.867,45.6,LAC MEGANTIC 2,7023677,QC,-10.7,0,0.5,-0.5,0,-25.5,0,56.8,0,103,56.8,0,78,31,13,,,NA,889.6,0
-73.433,45.383,LAPRAIRIE,7024100,QC,-10,0,NA,1,0,-30.5,0,48,0,NA,48,0,NA,15,9,,,NA,868.5,0
-71.667,46.333,LAURIERVILLE,7024250,QC,-11.1,1,0.8,-1,1,-27,0,31.6,1,NA,31.6,1,NA,40,9,,,NA,872.5,0
-71.1,46.817,LAUZON,7024254,QC,-11.5,0,0.5,0,0,-26,0,50.3,0,79,50.3,0,65,40,14,,,NA,914.4,0
-71.824,45.369,LENNOXVILLE,7024280,QC,-10.9,0,NA,0.1,0,-27.7,0,,,NA,31.8,1,NA,,10,,,NA,896.9,0
-71.367,45.633,LINGWICK,7024320,QC,-10.8,0,NA,1,0,-31,0,64.3,0,NA,66.9,0,NA,44,17,,,NA,891.6,0
-72.117,45.267,MAGOG,7024440,QC,-9.6,0,0.5,-0.5,0,-26,0,59.4,0,106,61.6,0,77,47,14,,,NA,856,0
-73.133,45.4,MARIEVILLE,7024627,QC,-9.9,0,0.3,1,0,-28,0,52,0,115,52,0,73,40,15,,,NA,865,0
